Id,Label,node,node_group,node_area,node_gender,node_level,node_group_color,node_area_color,node_gender_color,node_level_color,node_size,node_size_norm,node_position
189,Matrícula - 189,189,circle15,Finance,Não informado,Liderança,#60DF20,#8567C5,#B15009,#76042C,7,12,[-0.41828868 -0.03360682]
190,Matrícula - 190,190,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,4,11,[-0.69941604  0.17017999]
191,Matrícula - 191,191,no_circle,Finance,Feminino,Liderança,#FC18FE,#8567C5,#13B40D,#76042C,3,10,[-0.47639644  0.43011063]
192,Matrícula - 192,192,circle6,Finance,Não informado,Especialista,#1773B7,#8567C5,#B15009,#E5F393,5,11,[-0.73731434  0.14180781]
193,Matrícula - 193,193,circle0,Finance,Masculino,Liderança,#05207E,#8567C5,#D38644,#76042C,5,11,[-0.73808545  0.29727998]
194,Matrícula - 194,194,circle16,Finance,Masculino,Analista,#FE57B2,#8567C5,#D38644,#9C4048,19,18,[-0.4213689   0.39345628]
195,Matrícula - 195,195,no_circle,Finance,Masculino,Executivo,#FC18FE,#8567C5,#D38644,#CCDD50,9,13,[-0.6547159  0.3844074]
196,Matrícula - 196,196,circle15,Finance,Masculino,Liderança,#60DF20,#8567C5,#D38644,#76042C,13,15,[-0.4671407   0.35385901]
197,Matrícula - 197,197,circle16,Finance,Feminino,Especialista,#FE57B2,#8567C5,#13B40D,#E5F393,16,17,[-0.54291564  0.05109141]
198,Matrícula - 198,198,circle11,Finance,Feminino,Executivo,#1735D6,#8567C5,#13B40D,#CCDD50,12,15,[0.08946823 0.3889617 ]
199,Matrícula - 199,199,circle11,Finance,Feminino,Liderança,#1735D6,#8567C5,#13B40D,#76042C,47,31,[-0.43871504  0.12441417]
200,Matrícula - 200,200,circle15,Finance,Feminino,Analista,#60DF20,#8567C5,#13B40D,#9C4048,57,36,[-0.45991671  0.16246603]
201,Matrícula - 201,201,no_circle,Finance,Feminino,Analista,#FC18FE,#8567C5,#13B40D,#9C4048,4,11,[-0.72457087  0.35182342]
202,Matrícula - 202,202,circle16,Finance,Feminino,Especialista,#FE57B2,#8567C5,#13B40D,#E5F393,4,11,[-0.3911773   0.02589807]
203,Matrícula - 203,203,circle11,Finance,Feminino,Analista,#1735D6,#8567C5,#13B40D,#9C4048,57,36,[-0.47177139  0.15260336]
204,Matrícula - 204,204,circle9,Finance,Masculino,Executivo,#08766F,#8567C5,#D38644,#CCDD50,22,19,[-0.421716    0.32863462]
205,Matrícula - 205,205,no_circle,Finance,Feminino,Analista,#FC18FE,#8567C5,#13B40D,#9C4048,2,10,[-0.78010839  0.20804165]
206,Matrícula - 206,206,circle9,Finance,Masculino,Liderança,#08766F,#8567C5,#D38644,#76042C,4,11,[-0.36486176  0.39852047]
207,Matrícula - 207,207,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,3,10,[-0.45211372  0.34484544]
208,Matrícula - 208,208,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,7,12,[-0.55653447  0.2222694 ]
209,Matrícula - 209,209,circle6,Finance,Feminino,Analista,#1773B7,#8567C5,#13B40D,#9C4048,1,10,[-0.66248709  0.41835797]
210,Matrícula - 210,210,circle17,Finance,Masculino,Analista,#505CAB,#8567C5,#D38644,#9C4048,1,10,[-0.60683817  0.44570211]
211,Matrícula - 211,211,circle11,Finance,Feminino,Analista,#1735D6,#8567C5,#13B40D,#9C4048,30,23,[-0.50667524  0.13380541]
212,Matrícula - 212,212,circle11,Finance,Não informado,Especialista,#1735D6,#8567C5,#B15009,#E5F393,18,17,[-0.5214898   0.13494791]
213,Matrícula - 213,213,circle15,Finance,Não informado,Especialista,#60DF20,#8567C5,#B15009,#E5F393,39,27,[-0.41948733  0.23274668]
214,Matrícula - 214,214,circle19,Finance,Feminino,Analista,#720499,#8567C5,#13B40D,#9C4048,17,17,[-0.6621716   0.02985103]
215,Matrícula - 215,215,circle0,Finance,Feminino,Analista,#05207E,#8567C5,#13B40D,#9C4048,1,10,[-0.76861024  0.32153922]
216,Matrícula - 216,216,circle10,Finance,Feminino,Liderança,#940128,#8567C5,#13B40D,#76042C,2,10,[-0.78918034  0.17640665]
217,Matrícula - 217,217,no_circle,Finance,Não informado,Liderança,#FC18FE,#8567C5,#B15009,#76042C,8,13,[-0.40181601 -0.01526264]
218,Matrícula - 218,218,circle11,Finance,Feminino,Liderança,#1735D6,#8567C5,#13B40D,#76042C,9,13,[-0.68374974  0.38569111]
219,Matrícula - 219,219,circle15,Finance,Não informado,Analista,#60DF20,#8567C5,#B15009,#9C4048,6,12,[-0.67469615 -0.02536075]
220,Matrícula - 220,220,circle20,Finance,Feminino,Analista,#75BB2A,#8567C5,#13B40D,#9C4048,4,11,[-0.76319629  0.10880788]
221,Matrícula - 221,221,no_circle,Finance,Feminino,Executivo,#FC18FE,#8567C5,#13B40D,#CCDD50,8,13,[-0.55850244  0.21686269]
222,Matrícula - 222,222,circle0,Finance,Não informado,Especialista,#05207E,#8567C5,#B15009,#E5F393,11,14,[-0.56260645  0.11979112]
223,Matrícula - 223,223,circle4,Finance,Feminino,Analista,#859786,#8567C5,#13B40D,#9C4048,27,22,[-0.49565497  0.15543093]
224,Matrícula - 224,224,circle15,Finance,Feminino,Liderança,#60DF20,#8567C5,#13B40D,#76042C,28,22,[-0.42664289  0.1551723 ]
225,Matrícula - 225,225,circle7,Finance,Masculino,Analista,#5F5177,#8567C5,#D38644,#9C4048,10,14,[-0.26485524 -0.14927131]
226,Matrícula - 226,226,no_circle,Finance,Masculino,Especialista,#FC18FE,#8567C5,#D38644,#E5F393,14,16,[-0.72918981  0.04401848]
227,Matrícula - 227,227,circle14,Finance,Feminino,Executivo,#D5C312,#8567C5,#13B40D,#CCDD50,15,16,[-0.38520005 -0.05927607]
228,Matrícula - 228,228,no_circle,Finance,Masculino,Analista,#FC18FE,#8567C5,#D38644,#9C4048,3,10,[-0.15199007  0.02661397]
229,Matrícula - 229,229,circle0,Finance,Masculino,Especialista,#05207E,#8567C5,#D38644,#E5F393,6,12,[-0.60997528  0.15209851]
230,Matrícula - 230,230,no_circle,Finance,Masculino,Especialista,#FC18FE,#8567C5,#D38644,#E5F393,9,13,[-0.72096896  0.15986738]
231,Matrícula - 231,231,no_circle,Finance,Feminino,Especialista,#FC18FE,#8567C5,#13B40D,#E5F393,21,19,[-0.3601374   0.15699454]
232,Matrícula - 232,232,no_circle,Finance,Feminino,Liderança,#FC18FE,#8567C5,#13B40D,#76042C,25,21,[-0.47368771  0.15153772]
233,Matrícula - 233,233,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,2,10,[-0.78410751  0.25056767]
234,Matrícula - 234,234,no_circle,Finance,Não informado,Especialista,#FC18FE,#8567C5,#B15009,#E5F393,2,10,[-0.39417744  0.40258735]
235,Matrícula - 235,235,circle11,Finance,Feminino,Liderança,#1735D6,#8567C5,#13B40D,#76042C,5,11,[-0.58709967  0.26521608]
236,Matrícula - 236,236,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,37,26,[-0.48634639  0.20459947]
237,Matrícula - 237,237,circle3,Finance,Masculino,Especialista,#96E6BF,#8567C5,#D38644,#E5F393,7,12,[-0.57221472  0.21729925]
238,Matrícula - 238,238,circle11,Finance,Masculino,Analista,#1735D6,#8567C5,#D38644,#9C4048,23,20,[-0.48809406  0.09752414]
239,Matrícula - 239,239,circle4,Finance,Não informado,Analista,#859786,#8567C5,#B15009,#9C4048,59,37,[-0.47590616  0.1789494 ]
240,Matrícula - 240,240,circle11,Finance,Masculino,Especialista,#1735D6,#8567C5,#D38644,#E5F393,3,10,[-0.70789462  0.16180977]
241,Matrícula - 241,241,no_circle,Finance,Masculino,Especialista,#FC18FE,#8567C5,#D38644,#E5F393,2,10,[-0.77898604  0.17705426]
242,Matrícula - 242,242,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,24,20,[-0.43533492  0.34164971]
243,Matrícula - 243,243,no_circle,Finance,Feminino,Especialista,#FC18FE,#8567C5,#13B40D,#E5F393,8,13,[-0.76377869  0.11184672]
244,Matrícula - 244,244,circle20,Finance,Feminino,Especialista,#75BB2A,#8567C5,#13B40D,#E5F393,2,10,[-0.80811554  0.29469559]
245,Matrícula - 245,245,circle0,Finance,Feminino,Especialista,#05207E,#8567C5,#13B40D,#E5F393,5,11,[-0.65889853  0.25911868]
246,Matrícula - 246,246,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,14,16,[-0.42462626  0.26664385]
247,Matrícula - 247,247,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,3,10,[-0.68071097  0.20532119]
248,Matrícula - 248,248,circle15,Finance,Feminino,Analista,#60DF20,#8567C5,#13B40D,#9C4048,21,19,[-0.44433066  0.19684978]
249,Matrícula - 249,249,circle16,Finance,Masculino,Analista,#FE57B2,#8567C5,#D38644,#9C4048,24,20,[-0.41010582  0.32301611]
250,Matrícula - 250,250,circle4,Finance,Não informado,Executivo,#859786,#8567C5,#B15009,#CCDD50,5,11,[-0.60961354  0.18401471]
251,Matrícula - 251,251,circle16,Finance,Masculino,Analista,#FE57B2,#8567C5,#D38644,#9C4048,14,16,[-0.55135047  0.0461183 ]
252,Matrícula - 252,252,circle11,Finance,Feminino,Analista,#1735D6,#8567C5,#13B40D,#9C4048,65,40,[-0.46783844  0.15077676]
253,Matrícula - 253,253,circle0,Finance,Feminino,Analista,#05207E,#8567C5,#13B40D,#9C4048,3,10,[-0.78710908  0.22940788]
254,Matrícula - 254,254,circle16,Finance,Feminino,Analista,#FE57B2,#8567C5,#13B40D,#9C4048,17,17,[-0.41763413  0.40727136]
255,Matrícula - 255,255,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,2,10,[-0.80420476  0.23182487]
256,Matrícula - 256,256,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,2,10,[-0.77196145  0.26033902]
257,Matrícula - 257,257,circle4,Finance,Masculino,Analista,#859786,#8567C5,#D38644,#9C4048,18,17,[-0.4886339   0.20959088]
258,Matrícula - 258,258,circle16,Finance,Masculino,Executivo,#FE57B2,#8567C5,#D38644,#CCDD50,15,16,[-0.48506927  0.21815473]
259,Matrícula - 259,259,circle0,Finance,Masculino,Analista,#05207E,#8567C5,#D38644,#9C4048,8,13,[-0.71086657  0.3309876 ]
260,Matrícula - 260,260,no_circle,Finance,Masculino,Analista,#FC18FE,#8567C5,#D38644,#9C4048,8,13,[-0.45820767  0.35599676]
261,Matrícula - 261,261,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,38,27,[-0.50095129  0.12517239]
262,Matrícula - 262,262,circle20,Finance,Masculino,Executivo,#75BB2A,#8567C5,#D38644,#CCDD50,4,11,[-0.73445344  0.08394662]
263,Matrícula - 263,263,no_circle,Finance,Masculino,Liderança,#FC18FE,#8567C5,#D38644,#76042C,7,12,[-0.320566    0.04590309]
264,Matrícula - 264,264,circle0,Finance,Feminino,Especialista,#05207E,#8567C5,#13B40D,#E5F393,5,11,[-0.69265294  0.36211476]
265,Matrícula - 265,265,circle11,Finance,Masculino,Analista,#1735D6,#8567C5,#D38644,#9C4048,27,22,[-0.5328986   0.14865303]
266,Matrícula - 266,266,circle16,Finance,Masculino,Liderança,#FE57B2,#8567C5,#D38644,#76042C,18,17,[-0.39914036  0.4013885 ]
267,Matrícula - 267,267,circle22,Finance,Masculino,Analista,#D317C4,#8567C5,#D38644,#9C4048,2,10,[-0.7098124  0.171903 ]
268,Matrícula - 268,268,circle4,Finance,Masculino,Especialista,#859786,#8567C5,#D38644,#E5F393,11,14,[-0.58261257  0.14165115]
269,Matrícula - 269,269,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,6,12,[-0.45733356  0.08376913]
270,Matrícula - 270,270,circle2,Finance,Masculino,Analista,#03B790,#8567C5,#D38644,#9C4048,4,11,[-0.60189128  0.23163575]
271,Matrícula - 271,271,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,73,43,[-0.46787888  0.14813271]
272,Matrícula - 272,272,no_circle,Finance,Masculino,Analista,#FC18FE,#8567C5,#D38644,#9C4048,45,30,[-0.45296401  0.14545874]
273,Matrícula - 273,273,no_circle,Finance,Masculino,Analista,#FC18FE,#8567C5,#D38644,#9C4048,9,13,[-0.67994869  0.3891561 ]
274,Matrícula - 274,274,circle15,Finance,Não informado,Analista,#60DF20,#8567C5,#B15009,#9C4048,14,16,[-0.45324695  0.19387606]
275,Matrícula - 275,275,no_circle,Finance,Feminino,Especialista,#FC18FE,#8567C5,#13B40D,#E5F393,10,14,[-0.67533803  0.38022125]
276,Matrícula - 276,276,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,18,17,[-0.53584045  0.18839557]
277,Matrícula - 277,277,circle15,Finance,Não informado,Analista,#60DF20,#8567C5,#B15009,#9C4048,65,40,[-0.39674228  0.17067663]
278,Matrícula - 278,278,circle12,Finance,Masculino,Analista,#0D9B6E,#8567C5,#D38644,#9C4048,10,14,[-0.30099261 -0.15553963]
279,Matrícula - 279,279,circle9,Finance,Masculino,Executivo,#08766F,#8567C5,#D38644,#CCDD50,2,10,[-0.7949636   0.15861185]
280,Matrícula - 280,280,circle15,Finance,Feminino,Especialista,#60DF20,#8567C5,#13B40D,#E5F393,43,29,[-0.43483382  0.20880854]
281,Matrícula - 281,281,circle16,Finance,Masculino,Especialista,#FE57B2,#8567C5,#D38644,#E5F393,16,17,[-0.52619493  0.04199146]
282,Matrícula - 282,282,circle20,Finance,Masculino,Liderança,#75BB2A,#8567C5,#D38644,#76042C,2,10,[-0.80677694  0.29067683]
283,Matrícula - 283,283,no_circle,Finance,Masculino,Analista,#FC18FE,#8567C5,#D38644,#9C4048,5,11,[-0.25303972 -0.00541915]
284,Matrícula - 284,284,no_circle,Finance,Feminino,Especialista,#FC18FE,#8567C5,#13B40D,#E5F393,16,17,[-0.55588913  0.06689174]
285,Matrícula - 285,285,circle15,Finance,Não informado,Especialista,#60DF20,#8567C5,#B15009,#E5F393,47,31,[-0.43550649  0.20791908]
286,Matrícula - 286,286,circle15,Finance,Feminino,Liderança,#60DF20,#8567C5,#13B40D,#76042C,2,10,[-0.56309444  0.441901  ]
287,Matrícula - 287,287,no_circle,Finance,Feminino,Analista,#FC18FE,#8567C5,#13B40D,#9C4048,1,10,[-0.42126262  0.50584263]
288,Matrícula - 288,288,circle15,Finance,Feminino,Liderança,#60DF20,#8567C5,#13B40D,#76042C,4,11,[-0.38094988 -0.01537518]
289,Matrícula - 289,289,circle6,Finance,Não informado,Analista,#1773B7,#8567C5,#B15009,#9C4048,4,11,[-0.7308926   0.08263748]
290,Matrícula - 290,290,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,14,16,[-0.49614328  0.15392511]
291,Matrícula - 291,291,circle15,Finance,Não informado,Executivo,#60DF20,#8567C5,#B15009,#CCDD50,36,26,[-0.45210037  0.20582244]
292,Matrícula - 292,292,circle9,Finance,Feminino,Especialista,#08766F,#8567C5,#13B40D,#E5F393,1,10,[-0.64769316  0.42620009]
293,Matrícula - 293,293,circle20,Finance,Feminino,Especialista,#75BB2A,#8567C5,#13B40D,#E5F393,3,10,[-0.73765248  0.10717181]
294,Matrícula - 294,294,circle17,Finance,Masculino,Analista,#505CAB,#8567C5,#D38644,#9C4048,3,10,[-0.20879582  0.3927795 ]
295,Matrícula - 295,295,circle4,Finance,Masculino,Analista,#859786,#8567C5,#D38644,#9C4048,10,14,[-0.56015831  0.17563252]
296,Matrícula - 296,296,no_circle,Finance,Não informado,Liderança,#FC18FE,#8567C5,#B15009,#76042C,7,12,[-0.36065215  0.02514642]
297,Matrícula - 297,297,circle15,Finance,Feminino,Especialista,#60DF20,#8567C5,#13B40D,#E5F393,25,21,[-0.51041168  0.17690395]
298,Matrícula - 298,298,circle11,Finance,Feminino,Executivo,#1735D6,#8567C5,#13B40D,#CCDD50,11,14,[-0.52081412  0.09457158]
299,Matrícula - 299,299,circle16,Finance,Feminino,Executivo,#FE57B2,#8567C5,#13B40D,#CCDD50,20,18,[-0.434879    0.37519202]
300,Matrícula - 300,300,no_circle,Finance,Feminino,Especialista,#FC18FE,#8567C5,#13B40D,#E5F393,7,12,[-0.53093725  0.33493146]
301,Matrícula - 301,301,circle15,Finance,Feminino,Analista,#60DF20,#8567C5,#13B40D,#9C4048,3,10,[-0.05228055  0.30398551]
302,Matrícula - 302,302,no_circle,Finance,Feminino,Liderança,#FC18FE,#8567C5,#13B40D,#76042C,20,18,[-0.45524466  0.36543864]
303,Matrícula - 303,303,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,21,19,[-0.49956363  0.20677252]
304,Matrícula - 304,304,circle15,Finance,Masculino,Liderança,#60DF20,#8567C5,#D38644,#76042C,55,35,[-0.43019834  0.189906  ]
305,Matrícula - 305,305,no_circle,Finance,Masculino,Analista,#FC18FE,#8567C5,#D38644,#9C4048,2,10,[-0.7649253   0.17011508]
306,Matrícula - 306,306,no_circle,Finance,Feminino,Liderança,#FC18FE,#8567C5,#13B40D,#76042C,9,13,[-0.67813516  0.39026448]
307,Matrícula - 307,307,no_circle,Finance,Masculino,Executivo,#FC18FE,#8567C5,#D38644,#CCDD50,4,11,[-0.69502312  0.2384665 ]
308,Matrícula - 308,308,circle15,Finance,Feminino,Executivo,#60DF20,#8567C5,#13B40D,#CCDD50,24,20,[-0.45516577  0.21615127]
309,Matrícula - 309,309,circle16,Finance,Masculino,Analista,#FE57B2,#8567C5,#D38644,#9C4048,10,14,[-0.60722566  0.0473849 ]
310,Matrícula - 310,310,circle6,Finance,Masculino,Liderança,#1773B7,#8567C5,#D38644,#76042C,13,15,[-0.75938523  0.0795434 ]
311,Matrícula - 311,311,circle11,Finance,Masculino,Analista,#1735D6,#8567C5,#D38644,#9C4048,7,12,[-0.58121997  0.17736496]
312,Matrícula - 312,312,circle19,Finance,Masculino,Analista,#720499,#8567C5,#D38644,#9C4048,26,21,[-0.70750904  0.05977003]
313,Matrícula - 313,313,circle11,Finance,Feminino,Analista,#1735D6,#8567C5,#13B40D,#9C4048,37,26,[-0.48564792  0.14316651]
314,Matrícula - 314,314,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,13,15,[-0.5678637   0.15307358]
315,Matrícula - 315,315,circle15,Finance,Não informado,Analista,#60DF20,#8567C5,#B15009,#9C4048,56,35,[-0.40888757  0.19765164]
316,Matrícula - 316,316,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,2,10,[-0.6547817   0.36699533]
317,Matrícula - 317,317,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,7,12,[-0.52202493  0.31313446]
318,Matrícula - 318,318,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,11,14,[-0.4653801   0.17068332]
319,Matrícula - 319,319,circle15,Finance,Feminino,Liderança,#60DF20,#8567C5,#13B40D,#76042C,8,13,[-0.54821688 -0.11609267]
320,Matrícula - 320,320,no_circle,Finance,Masculino,Liderança,#FC18FE,#8567C5,#D38644,#76042C,21,19,[-0.49925146  0.14406539]
321,Matrícula - 321,321,circle6,Finance,Feminino,Analista,#1773B7,#8567C5,#13B40D,#9C4048,3,10,[-0.12893915  0.1156486 ]
322,Matrícula - 322,322,circle15,Finance,Não informado,Liderança,#60DF20,#8567C5,#B15009,#76042C,72,43,[-0.43981066  0.21247031]
323,Matrícula - 323,323,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,39,27,[-0.44928029  0.15561786]
324,Matrícula - 324,324,circle11,Finance,Masculino,Especialista,#1735D6,#8567C5,#D38644,#E5F393,26,21,[-0.3453325   0.14169182]
325,Matrícula - 325,325,circle15,Finance,Masculino,Executivo,#60DF20,#8567C5,#D38644,#CCDD50,39,27,[-0.48499012  0.13610685]
326,Matrícula - 326,326,circle19,Finance,Masculino,Liderança,#720499,#8567C5,#D38644,#76042C,19,18,[-0.69246441  0.02687776]
327,Matrícula - 327,327,circle2,Finance,Masculino,Analista,#03B790,#8567C5,#D38644,#9C4048,4,11,[-0.31091711 -0.23924956]
328,Matrícula - 328,328,circle15,Finance,Feminino,Analista,#60DF20,#8567C5,#13B40D,#9C4048,9,13,[-0.66403854  0.40065134]
329,Matrícula - 329,329,no_circle,Finance,Masculino,Especialista,#FC18FE,#8567C5,#D38644,#E5F393,30,23,[-0.43541247  0.12881958]
330,Matrícula - 330,330,circle16,Finance,Feminino,Executivo,#FE57B2,#8567C5,#13B40D,#CCDD50,16,17,[-0.36675841  0.38683107]
331,Matrícula - 331,331,circle11,Finance,Masculino,Analista,#1735D6,#8567C5,#D38644,#9C4048,20,18,[-0.50372601  0.15415052]
332,Matrícula - 332,332,circle11,Finance,Feminino,Analista,#1735D6,#8567C5,#13B40D,#9C4048,43,29,[-0.43839711  0.19218244]
333,Matrícula - 333,333,circle19,Finance,Masculino,Analista,#720499,#8567C5,#D38644,#9C4048,8,13,[-0.77277315  0.08737586]
334,Matrícula - 334,334,circle0,Finance,Não informado,Especialista,#05207E,#8567C5,#B15009,#E5F393,28,22,[-0.45108241  0.13532911]
335,Matrícula - 335,335,no_circle,Finance,Feminino,Especialista,#FC18FE,#8567C5,#13B40D,#E5F393,1,10,[-0.80808049  0.28282341]
336,Matrícula - 336,336,circle9,Finance,Masculino,Liderança,#08766F,#8567C5,#D38644,#76042C,3,10,[-0.16176148  0.34620368]
337,Matrícula - 337,337,circle6,Finance,Feminino,Analista,#1773B7,#8567C5,#13B40D,#9C4048,9,13,[-0.72412097  0.08725286]
338,Matrícula - 338,338,circle15,Finance,Masculino,Executivo,#60DF20,#8567C5,#D38644,#CCDD50,7,12,[-0.60513043  0.2041719 ]
339,Matrícula - 339,339,circle15,Finance,Não informado,Especialista,#60DF20,#8567C5,#B15009,#E5F393,27,22,[-0.44737712  0.25807092]
340,Matrícula - 340,340,circle15,Finance,Masculino,Analista,#60DF20,#8567C5,#D38644,#9C4048,6,12,[-0.27329984  0.31966263]
341,Matrícula - 341,341,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,12,15,[-0.52771753  0.18719091]
342,Matrícula - 342,342,circle15,Finance,Masculino,Especialista,#60DF20,#8567C5,#D38644,#E5F393,34,25,[-0.44972646  0.11169027]
343,Matrícula - 343,343,circle19,Finance,Masculino,Especialista,#720499,#8567C5,#D38644,#E5F393,18,17,[-0.71590549  0.05286923]
344,Matrícula - 344,344,circle4,Finance,Masculino,Especialista,#859786,#8567C5,#D38644,#E5F393,9,13,[-0.58927304  0.20010951]
345,Matrícula - 345,345,circle15,Finance,Não informado,Especialista,#60DF20,#8567C5,#B15009,#E5F393,16,17,[-0.50974327  0.17740542]
346,Matrícula - 346,346,no_circle,Finance,Feminino,Executivo,#FC18FE,#8567C5,#13B40D,#CCDD50,27,22,[-0.41426623  0.29309863]
347,Matrícula - 347,347,circle15,Finance,Feminino,Analista,#60DF20,#8567C5,#13B40D,#9C4048,7,12,[-0.48229283  0.34862223]
348,Matrícula - 348,348,circle2,People,Masculino,Especialista,#03B790,#0CF2DE,#D38644,#E5F393,229,117,[0.25826091 0.1215866 ]
414,Matrícula - 414,414,circle11,People,Masculino,Analista,#1735D6,#0CF2DE,#D38644,#9C4048,159,84,[ 0.05312555 -0.2159826 ]
428,Matrícula - 428,428,circle2,People,Não informado,Liderança,#03B790,#0CF2DE,#B15009,#76042C,115,63,[ 0.17734435 -0.08072552]
1684,Matrícula - 1684,1684,circle6,Produto,Feminino,Executivo,#1773B7,#C71D56,#13B40D,#CCDD50,792,381,[0.03407808 0.11389742]
1912,Matrícula - 1912,1912,no_circle,Vendas,Masculino,Analista,#FC18FE,#F3405D,#D38644,#9C4048,755,363,[-0.02893871  0.14566825]
2814,Matrícula - 2814,2814,circle1,Produto,Não informado,Executivo,#B6766C,#C71D56,#B15009,#CCDD50,2,10,[ 0.21442124 -0.155579  ]
2838,Matrícula - 2838,2838,circle1,Finance,Feminino,Analista,#B6766C,#8567C5,#13B40D,#9C4048,4,11,[ 0.1041651  -0.18160364]
2885,Matrícula - 2885,2885,circle1,Finance,Feminino,Executivo,#B6766C,#8567C5,#13B40D,#CCDD50,4,11,[ 0.12619604 -0.20262513]
3003,Matrícula - 3003,3003,circle1,Finance,Feminino,Analista,#B6766C,#8567C5,#13B40D,#9C4048,4,11,[ 0.10076042 -0.17888887]
3173,Matrícula - 3173,3173,circle10,Marketing,Não informado,Especialista,#940128,#AEEED4,#B15009,#E5F393,18,17,[-0.09036575  0.20365004]
